,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration
18,MSFT250117C00200000,2024-10-14 13:30:35+00:00,200.0,220.3,218.7,222.8,0.0,0.0,27.0,624,0.8370377624511718,True,REGULAR,USD,2025-01-17
19,MSFT250117C00205000,2024-06-12 18:40:16+00:00,205.0,240.5,251.35,255.0,0.0,0.0,32.0,176,2.003911240234375,True,REGULAR,USD,2025-01-17
20,MSFT250117C00210000,2024-10-11 16:23:07+00:00,210.0,206.12,209.15,213.25,0.0,0.0,2.0,702,0.8199480895996092,True,REGULAR,USD,2025-01-17
21,MSFT250117C00215000,2024-09-11 19:15:50+00:00,215.0,210.0,202.1,205.3,0.0,0.0,1.0,501,0.7287624780273438,True,REGULAR,USD,2025-01-17
22,MSFT250117C00220000,2024-09-19 15:56:52+00:00,220.0,222.48,199.3,202.45,0.0,0.0,1.0,619,0.7500025,True,REGULAR,USD,2025-01-17
23,MSFT250117C00225000,2024-10-07 15:40:03+00:00,225.0,193.0,194.35,198.2,0.0,0.0,1.0,431,0.7528100891113281,True,REGULAR,USD,2025-01-17
24,MSFT250117C00230000,2024-10-07 18:18:12+00:00,230.0,185.9,189.2,192.6,0.0,0.0,1.0,656,0.7064238342285156,True,REGULAR,USD,2025-01-17
25,MSFT250117C00235000,2024-07-22 14:16:31+00:00,235.0,214.17,193.0,194.5,0.0,0.0,2.0,277,1.0029957077026368,True,REGULAR,USD,2025-01-17
26,MSFT250117C00240000,2024-10-10 17:52:04+00:00,240.0,178.0,180.2,182.75,0.0,0.0,2.0,620,0.696414168701172,True,REGULAR,USD,2025-01-17
27,MSFT250117C00245000,2024-08-14 19:32:56+00:00,245.0,176.05,188.55,191.3,0.0,0.0,6.0,453,1.112797404785156,True,REGULAR,USD,2025-01-17
28,MSFT250117C00250000,2024-10-11 16:53:08+00:00,250.0,167.0,170.4,172.9,0.0,0.0,1.0,1969,0.6618075811767579,True,REGULAR,USD,2025-01-17
29,MSFT250117C00255000,2024-10-15 13:30:09+00:00,255.0,170.05,165.15,168.8,5.550003,3.373862,3.0,550,0.6559482647705079,True,REGULAR,USD,2025-01-17
30,MSFT250117C00260000,2024-10-04 17:08:23+00:00,260.0,161.45,159.95,163.9,0.0,0.0,8.0,1958,0.6322668609619142,True,REGULAR,USD,2025-01-17
31,MSFT250117C00265000,2024-10-07 16:33:20+00:00,265.0,152.5,155.0,159.15,0.0,0.0,2.0,2442,0.6179237426757813,True,REGULAR,USD,2025-01-17
32,MSFT250117C00270000,2024-10-07 15:51:27+00:00,270.0,149.15,150.8,153.3,0.0,0.0,5.0,1565,0.5960123406982423,True,REGULAR,USD,2025-01-17
33,MSFT250117C00275000,2024-10-14 16:03:15+00:00,275.0,149.25,145.55,148.4,0.0,0.0,3.0,1392,0.572391971435547,True,REGULAR,USD,2025-01-17
34,MSFT250117C00280000,2024-10-15 15:55:57+00:00,280.0,140.42,141.9,144.1,0.8699951,0.62342894,5.0,1019,0.5914347497558594,True,REGULAR,USD,2025-01-17
35,MSFT250117C00285000,2024-10-15 13:33:03+00:00,285.0,139.82,135.8,139.4,4.8200073,3.5703757,3.0,459,0.5564009204101563,True,REGULAR,USD,2025-01-17
36,MSFT250117C00290000,2024-10-14 13:55:40+00:00,290.0,135.55,130.5,133.8,0.0,0.0,3.0,1631,0.5197801928710937,True,REGULAR,USD,2025-01-17
37,MSFT250117C00295000,2024-10-15 15:14:46+00:00,295.0,126.9,125.8,129.85,2.1500015,1.7234482,1.0,571,0.5240526110839843,True,REGULAR,USD,2025-01-17
38,MSFT250117C00300000,2024-10-15 15:11:33+00:00,300.0,121.8,120.7,124.6,-3.199997,-2.5599976,3.0,1504,0.5579878186035157,True,REGULAR,USD,2025-01-17
39,MSFT250117C00305000,2024-10-11 15:10:30+00:00,305.0,115.15,116.0,120.15,0.0,0.0,4.0,991,0.551762294921875,True,REGULAR,USD,2025-01-17
40,MSFT250117C00310000,2024-10-15 19:21:00+00:00,310.0,111.66,111.6,115.25,2.040001,1.860975,1.0,1311,0.53320779296875,True,REGULAR,USD,2025-01-17
41,MSFT250117C00315000,2024-10-15 18:25:21+00:00,315.0,107.35,107.1,110.05,-2.9500046,-2.6745281,1.0,1640,0.5071460418701172,True,REGULAR,USD,2025-01-17
42,MSFT250117C00320000,2024-10-09 18:48:43+00:00,320.0,103.08,101.5,104.85,0.0,0.0,5.0,1858,0.4815725671386719,True,REGULAR,USD,2025-01-17
43,MSFT250117C00325000,2024-10-14 14:50:14+00:00,325.0,101.3,97.25,100.1,0.0,0.0,1.0,1021,0.46722944885253903,True,REGULAR,USD,2025-01-17
44,MSFT250117C00330000,2024-10-15 15:11:33+00:00,330.0,93.1,93.7,95.3,-2.5999985,-2.716822,1.0,1865,0.4515435705566406,True,REGULAR,USD,2025-01-17
45,MSFT250117C00335000,2024-10-15 17:10:52+00:00,335.0,88.54,89.1,91.45,1.1900024,1.3623383,21.0,992,0.45618219604492194,True,REGULAR,USD,2025-01-17
46,MSFT250117C00340000,2024-10-15 15:32:05+00:00,340.0,82.86,84.65,85.15,-1.3899994,-1.649851,30.0,1723,0.407781801147461,True,REGULAR,USD,2025-01-17
47,MSFT250117C00345000,2024-10-14 19:45:39+00:00,345.0,81.85,80.05,80.5,0.0,0.0,5.0,1479,0.3951781674194337,True,REGULAR,USD,2025-01-17
48,MSFT250117C00350000,2024-10-15 14:54:04+00:00,350.0,74.2,75.45,75.95,-3.25,-4.1962557,13.0,6645,0.38410039733886714,True,REGULAR,USD,2025-01-17
49,MSFT250117C00355000,2024-10-14 18:04:04+00:00,355.0,71.79,70.95,71.45,0.0,0.0,1.0,675,0.37329728271484375,True,REGULAR,USD,2025-01-17
50,MSFT250117C00360000,2024-10-15 17:36:46+00:00,360.0,65.03,66.5,67.7,-2.3700027,-3.5163245,22.0,2506,0.37506728454589844,True,REGULAR,USD,2025-01-17
51,MSFT250117C00365000,2024-10-14 19:40:30+00:00,365.0,63.75,62.15,63.35,0.0,0.0,16.0,944,0.364813480834961,True,REGULAR,USD,2025-01-17
52,MSFT250117C00370000,2024-10-15 16:21:33+00:00,370.0,55.95,57.85,59.1,-4.75,-7.825371,4.0,1459,0.3552920916748046,True,REGULAR,USD,2025-01-17
53,MSFT250117C00375000,2024-10-15 19:23:12+00:00,375.0,52.3,53.7,54.9,-2.8500023,-5.167729,9.0,2125,0.3455570816040039,True,REGULAR,USD,2025-01-17
54,MSFT250117C00380000,2024-10-15 19:56:45+00:00,380.0,49.3,49.6,50.8,-1.0300026,-2.0464983,10.0,1652,0.3363103479003906,True,REGULAR,USD,2025-01-17
55,MSFT250117C00385000,2024-10-15 16:16:36+00:00,385.0,43.8,45.6,46.8,-2.2999992,-4.9891524,11.0,1530,0.32733826965332036,True,REGULAR,USD,2025-01-17
56,MSFT250117C00390000,2024-10-15 19:24:05+00:00,390.0,40.7,41.75,43.15,-2.3999977,-5.5684404,192.0,2215,0.3219367123413085,True,REGULAR,USD,2025-01-17
57,MSFT250117C00395000,2024-10-15 19:54:00+00:00,395.0,38.25,38.1,39.3,-1.7299995,-4.3271623,28.0,1802,0.31238480590820306,True,REGULAR,USD,2025-01-17
58,MSFT250117C00400000,2024-10-15 19:57:39+00:00,400.0,34.35,34.55,35.65,-1.6500015,-4.583338,263.0,10417,0.30408410766601557,True,REGULAR,USD,2025-01-17
59,MSFT250117C00405000,2024-10-15 19:29:05+00:00,405.0,31.25,31.2,32.15,-1.25,-3.8461537,5.0,1661,0.29613435806274413,True,REGULAR,USD,2025-01-17
60,MSFT250117C00410000,2024-10-15 19:59:07+00:00,410.0,28.2,28.05,28.95,-0.5999985,-2.083328,100.0,9107,0.2902292657470703,True,REGULAR,USD,2025-01-17
61,MSFT250117C00415000,2024-10-15 19:57:37+00:00,415.0,24.9,25.1,25.5,-0.45000076,-1.7751509,1177.0,3950,0.27960925476074217,True,REGULAR,USD,2025-01-17
62,MSFT250117C00420000,2024-10-15 19:58:30+00:00,420.0,22.14,22.35,22.6,-0.47000122,-2.0787315,1349.0,9176,0.27370416244506834,False,REGULAR,USD,2025-01-17
63,MSFT250117C00425000,2024-10-15 19:53:06+00:00,425.0,19.5,19.75,21.6,-0.8299999,-4.0826364,174.0,3197,0.28827616027832026,False,REGULAR,USD,2025-01-17
64,MSFT250117C00430000,2024-10-15 19:28:36+00:00,430.0,17.0,17.35,18.6,-0.69000053,-3.9005117,343.0,5182,0.2772899420166015,False,REGULAR,USD,2025-01-17
65,MSFT250117C00435000,2024-10-15 19:54:35+00:00,435.0,15.2,13.55,16.4,-0.6999998,-4.402515,131.0,4601,0.2738109729003906,False,REGULAR,USD,2025-01-17
66,MSFT250117C00440000,2024-10-15 19:28:26+00:00,440.0,13.0,13.2,13.4,-0.6700001,-4.901244,253.0,5056,0.2583997500610352,False,REGULAR,USD,2025-01-17
67,MSFT250117C00445000,2024-10-15 19:56:40+00:00,445.0,11.27,10.4,12.5,-0.5099993,-4.3293657,105.0,2615,0.2669140692138672,False,REGULAR,USD,2025-01-17
68,MSFT250117C00450000,2024-10-15 19:53:52+00:00,450.0,9.9,9.8,9.95,-0.1800003,-1.7857174,1132.0,11852,0.2522352609252929,False,REGULAR,USD,2025-01-17
69,MSFT250117C00455000,2024-10-15 19:39:37+00:00,455.0,8.05,7.45,9.4,-0.8000002,-9.03955,83.0,3022,0.2620618228149414,False,REGULAR,USD,2025-01-17
70,MSFT250117C00460000,2024-10-15 19:38:07+00:00,460.0,7.05,7.2,7.35,-0.71000004,-9.149485,181.0,5597,0.249030947265625,False,REGULAR,USD,2025-01-17
71,MSFT250117C00465000,2024-10-15 19:50:00+00:00,465.0,6.15,6.05,6.25,-0.17999983,-2.8435993,263.0,1852,0.2472914627075195,False,REGULAR,USD,2025-01-17
72,MSFT250117C00470000,2024-10-15 19:54:00+00:00,470.0,5.25,5.2,5.4,-0.15999985,-2.9574833,251.0,6954,0.24759663543701171,False,REGULAR,USD,2025-01-17
73,MSFT250117C00475000,2024-10-15 19:37:43+00:00,475.0,4.2,3.35,4.55,-0.4500003,-9.677425,14.0,2976,0.24604025451660155,False,REGULAR,USD,2025-01-17
74,MSFT250117C00480000,2024-10-15 18:25:47+00:00,480.0,3.65,3.75,3.9,-0.27999997,-7.124681,56.0,6475,0.2462843927001953,False,REGULAR,USD,2025-01-17
75,MSFT250117C00485000,2024-10-15 17:15:18+00:00,485.0,3.1,3.15,3.5,-0.19000006,-5.775078,35.0,1824,0.2501906036376953,False,REGULAR,USD,2025-01-17
76,MSFT250117C00490000,2024-10-15 19:22:22+00:00,490.0,2.6,2.71,2.99,-0.21000004,-7.473311,71.0,2542,0.2503737072753906,False,REGULAR,USD,2025-01-17
77,MSFT250117C00495000,2024-10-14 19:10:09+00:00,495.0,2.38,2.29,2.58,0.0,0.0,95.0,2264,0.25144181182861325,False,REGULAR,USD,2025-01-17
78,MSFT250117C00500000,2024-10-15 19:40:03+00:00,500.0,1.91,1.95,2.0,-0.16999996,-8.173076,239.0,12893,0.24604025451660155,False,REGULAR,USD,2025-01-17
79,MSFT250117C00505000,2024-10-15 15:54:43+00:00,505.0,1.5,1.66,2.05,-0.24000001,-13.793103,13.0,2458,0.2576978527832031,False,REGULAR,USD,2025-01-17
80,MSFT250117C00510000,2024-10-15 17:50:07+00:00,510.0,1.42,1.42,1.52,-0.03000009,-2.0689716,17.0,1331,0.25012956909179684,False,REGULAR,USD,2025-01-17
81,MSFT250117C00515000,2024-10-14 18:35:46+00:00,515.0,1.2,1.21,1.49,0.0,0.0,1.0,1566,0.25843026733398444,False,REGULAR,USD,2025-01-17
82,MSFT250117C00520000,2024-10-15 19:22:25+00:00,520.0,1.05,1.05,1.15,-0.00999999,-0.9433954,6.0,1874,0.25391371093750004,False,REGULAR,USD,2025-01-17
83,MSFT250117C00525000,2024-10-15 18:00:59+00:00,525.0,0.94,0.9,1.1,0.060000002,6.818182,2.0,2620,0.2603833728027344,False,REGULAR,USD,2025-01-17
84,MSFT250117C00530000,2024-10-14 17:28:24+00:00,530.0,0.79,0.79,1.05,0.0,0.0,5.0,1016,0.26654786193847657,False,REGULAR,USD,2025-01-17
85,MSFT250117C00535000,2024-10-15 16:23:05+00:00,535.0,0.66,0.69,0.72,0.02000004,3.1250064,2.0,1320,0.2569654382324219,False,REGULAR,USD,2025-01-17
86,MSFT250117C00540000,2024-10-14 19:49:02+00:00,540.0,0.54,0.6,0.86,0.0,0.0,6.0,3910,0.27307855834960937,False,REGULAR,USD,2025-01-17
87,MSFT250117C00545000,2024-10-15 14:42:16+00:00,545.0,0.47,0.53,0.78,0.02000001,4.4444466,1.0,258,0.27637442382812494,False,REGULAR,USD,2025-01-17
88,MSFT250117C00550000,2024-10-15 19:09:18+00:00,550.0,0.47,0.47,0.51,0.08000001,20.512823,39.0,4273,0.2651440673828125,False,REGULAR,USD,2025-01-17
89,MSFT250117C00555000,2024-10-14 19:49:55+00:00,555.0,0.34,0.41,0.47,0.0,0.0,1.0,71,0.2690502783203125,False,REGULAR,USD,2025-01-17
90,MSFT250117C00560000,2024-10-15 17:30:01+00:00,560.0,0.41,0.17,0.43,0.09,28.125,1.0,1341,0.27246821289062495,False,REGULAR,USD,2025-01-17
91,MSFT250117C00565000,2024-10-14 13:41:20+00:00,565.0,0.26,0.32,0.38,0.0,0.0,1.0,95,0.274421318359375,False,REGULAR,USD,2025-01-17
92,MSFT250117C00570000,2024-10-15 19:51:57+00:00,570.0,0.3,0.05,0.31,0.050000012,20.000004,2.0,577,0.273444765625,False,REGULAR,USD,2025-01-17
93,MSFT250117C00575000,2024-09-25 16:02:33+00:00,575.0,0.31,0.06,0.5,0.0,0.0,10.0,54,0.2995675512695312,False,REGULAR,USD,2025-01-17
94,MSFT250117C00580000,2024-10-10 19:35:45+00:00,580.0,0.17,0.04,0.48,0.0,0.0,2.0,643,0.30445031494140623,False,REGULAR,USD,2025-01-17
95,MSFT250117C00585000,2024-10-15 16:20:44+00:00,585.0,0.22,0.2,0.26,0.06999999,46.66666,2999.0,3093,0.28613995117187496,False,REGULAR,USD,2025-01-17
96,MSFT250117C00590000,2024-10-11 19:57:58+00:00,590.0,0.11,0.03,0.63,0.0,0.0,1.0,46,0.33081723876953123,False,REGULAR,USD,2025-01-17
97,MSFT250117C00595000,2024-10-15 16:17:13+00:00,595.0,0.13,0.03,0.21,0.0,0.0,1.0,74,0.29053443847656246,False,REGULAR,USD,2025-01-17
98,MSFT250117C00600000,2024-10-15 15:19:19+00:00,600.0,0.13,0.13,0.8,0.03999999,44.44443,1.0,1754,0.3570620935058594,False,REGULAR,USD,2025-01-17
99,MSFT250117C00605000,2024-10-14 13:30:01+00:00,605.0,0.13,0.02,0.18,0.0,0.0,1.0,131,0.2966378930664062,False,REGULAR,USD,2025-01-17
100,MSFT250117C00610000,2024-10-14 14:10:17+00:00,610.0,0.15,0.08,0.36,0.080000006,114.28573,2.0,192,0.3298406860351562,False,REGULAR,USD,2025-01-17
101,MSFT250117C00615000,2024-10-15 13:30:01+00:00,615.0,0.12,0.0,0.36,0.019999996,19.999994,1.0,17,0.335944140625,False,REGULAR,USD,2025-01-17
102,MSFT250117C00620000,2024-10-15 16:57:08+00:00,620.0,0.1,0.04,0.12,0.05,100.0,1.0,2457,0.299811689453125,False,REGULAR,USD,2025-01-17
103,MSFT250117C00625000,2024-10-15 13:54:54+00:00,625.0,0.04,0.06,0.13,-0.04,-50.0,5.0,14,0.30762411132812495,False,REGULAR,USD,2025-01-17
104,MSFT250117C00630000,2024-09-03 19:44:45+00:00,630.0,0.1,0.02,0.08,0.0,0.0,3.0,23,0.2973703076171874,False,REGULAR,USD,2025-01-17
105,MSFT250117C00635000,2024-10-15 16:55:37+00:00,635.0,0.07,0.04,0.11,0.02,40.0,2.0,24,0.31250687499999996,False,REGULAR,USD,2025-01-17
106,MSFT250117C00640000,2024-10-11 19:13:26+00:00,640.0,0.04,0.03,0.31,0.0,0.0,1.0,779,0.3579165771484375,False,REGULAR,USD,2025-01-17
107,MSFT250117C00645000,2024-10-02 15:31:41+00:00,645.0,0.04,0.0,0.3,-0.010000002,-20.000002,25.0,186,0.36206692626953124,False,REGULAR,USD,2025-01-17
108,MSFT250117C00650000,2024-10-09 14:54:37+00:00,650.0,0.04,0.04,0.09,0.0,0.0,2.0,73,0.32129584960937496,False,REGULAR,USD,2025-01-17
109,MSFT250117C00655000,2024-09-04 17:00:38+00:00,655.0,0.06,0.0,0.05,0.0,0.0,1.0,7,0.30762411132812495,False,REGULAR,USD,2025-01-17
110,MSFT250117C00660000,2024-10-14 19:25:02+00:00,660.0,0.07,0.04,0.08,0.04,133.33333,3.0,4123,0.327155166015625,False,REGULAR,USD,2025-01-17
111,MSFT250117C00665000,2024-09-11 18:09:59+00:00,665.0,0.02,0.0,0.06,0.0,0.0,1.0,535,0.32227240234374993,False,REGULAR,USD,2025-01-17
112,MSFT250117C00670000,2024-09-30 18:56:37+00:00,670.0,0.03,0.0,0.28,0.0,0.0,14.0,18,0.3857483300781249,False,REGULAR,USD,2025-01-17
113,MSFT250117C00675000,2024-10-08 15:35:19+00:00,675.0,0.02,0.0,0.07,0.0,0.0,5.0,46,0.336920693359375,False,REGULAR,USD,2025-01-17
114,MSFT250117C00680000,2024-09-24 13:30:00+00:00,680.0,0.04,0.0,0.26,0.0,0.0,1.0,151,0.39258419921875,False,REGULAR,USD,2025-01-17
115,MSFT250117C00685000,2024-09-25 16:49:35+00:00,685.0,0.02,0.0,0.26,0.0,0.0,2.0,36,0.397466962890625,False,REGULAR,USD,2025-01-17
116,MSFT250117C00695000,2024-09-27 16:17:25+00:00,695.0,0.01,0.01,0.06,0.0,0.0,1.0,3,0.34961587890624996,False,REGULAR,USD,2025-01-17
117,MSFT250117C00700000,2024-10-15 18:22:15+00:00,700.0,0.02,0.0,0.02,-0.01,-33.333336,60.0,1448,0.32227240234374993,False,REGULAR,USD,2025-01-17
0,MSFT250221C00210000,2024-08-12 19:53:05+00:00,210.0,200.83,215.85,219.4,0.0,0.0,,1,0.9542851251220703,True,REGULAR,USD,2025-02-21
1,MSFT250221C00250000,2024-08-21 14:53:02+00:00,250.0,180.16,188.6,192.45,0.0,0.0,5.0,7,1.0358324575805669,True,REGULAR,USD,2025-02-21
2,MSFT250221C00260000,2024-09-30 15:45:46+00:00,260.0,172.23,161.35,164.95,0.0,0.0,3.0,3,0.5836223278808592,True,REGULAR,USD,2025-02-21
3,MSFT250221C00270000,2024-09-10 19:55:23+00:00,270.0,149.93,149.0,152.45,0.0,0.0,,1,0.5228319201660157,True,REGULAR,USD,2025-02-21
4,MSFT250221C00280000,2024-10-09 19:56:00+00:00,280.0,143.25,142.05,145.1,0.0,0.0,1.0,201,0.5219164019775391,True,REGULAR,USD,2025-02-21
5,MSFT250221C00290000,2024-09-18 15:45:29+00:00,290.0,147.85,132.55,136.0,0.0,0.0,,5,0.504460521850586,True,REGULAR,USD,2025-02-21
6,MSFT250221C00300000,2024-09-17 19:56:23+00:00,300.0,142.12,123.0,125.9,0.0,0.0,3.0,7,0.5062305236816407,True,REGULAR,USD,2025-02-21
7,MSFT250221C00305000,2024-10-09 19:56:21+00:00,305.0,119.75,118.1,121.15,0.0,0.0,1.0,3,0.4929249926757813,True,REGULAR,USD,2025-02-21
8,MSFT250221C00310000,2024-10-04 13:38:30+00:00,310.0,115.17,113.3,116.7,0.0,0.0,1.0,1,0.48566188171386715,True,REGULAR,USD,2025-02-21
9,MSFT250221C00315000,2024-10-14 17:59:03+00:00,315.0,111.8,108.6,112.0,0.0,0.0,175.0,179,0.4728751443481446,True,REGULAR,USD,2025-02-21
10,MSFT250221C00320000,2024-10-15 19:23:44+00:00,320.0,104.45,105.45,107.0,-4.0,-3.6883357,1.0,4,0.45419857330322266,True,REGULAR,USD,2025-02-21
11,MSFT250221C00325000,2024-10-15 14:58:17+00:00,325.0,99.53,98.5,100.9,10.309998,11.555702,1.0,1,0.41473973937988284,True,REGULAR,USD,2025-02-21
12,MSFT250221C00330000,2024-10-15 19:37:03+00:00,330.0,94.9,96.4,96.9,-3.0,-3.0643513,1.0,25,0.41556370574951174,True,REGULAR,USD,2025-02-21
13,MSFT250221C00335000,2024-10-09 19:58:04+00:00,335.0,91.2,91.8,92.3,0.0,0.0,1.0,4,0.40442490112304685,True,REGULAR,USD,2025-02-21
14,MSFT250221C00340000,2024-10-04 15:24:32+00:00,340.0,86.25,86.3,89.15,0.0,0.0,1.0,68,0.4166928448486328,True,REGULAR,USD,2025-02-21
15,MSFT250221C00345000,2024-10-07 17:57:48+00:00,345.0,78.75,81.8,83.3,0.0,0.0,1.0,2,0.38434453552246095,True,REGULAR,USD,2025-02-21
16,MSFT250221C00350000,2024-10-14 14:32:08+00:00,350.0,82.74,78.4,80.2,0.0,0.0,1.0,40,0.3947051496887208,True,REGULAR,USD,2025-02-21
17,MSFT250221C00355000,2024-10-14 14:49:24+00:00,355.0,76.53,74.05,75.8,0.0,0.0,1.0,13,0.38413091461181637,True,REGULAR,USD,2025-02-21
18,MSFT250221C00360000,2024-10-11 15:30:11+00:00,360.0,67.22,69.8,70.3,0.0,0.0,4.0,116,0.35776399078369137,True,REGULAR,USD,2025-02-21
19,MSFT250221C00365000,2024-10-15 19:54:00+00:00,365.0,65.75,65.6,66.1,-0.22000122,-0.33348677,1.0,9,0.3494632925415039,True,REGULAR,USD,2025-02-21
20,MSFT250221C00370000,2024-10-15 16:12:18+00:00,370.0,59.8,61.5,62.0,-2.7000008,-4.320001,2.0,40,0.34171190521240236,True,REGULAR,USD,2025-02-21
21,MSFT250221C00375000,2024-10-09 16:53:55+00:00,375.0,57.7,57.5,58.0,0.0,0.0,1.0,35,0.3344030183410644,True,REGULAR,USD,2025-02-21
22,MSFT250221C00380000,2024-10-15 14:58:03+00:00,380.0,52.43,53.6,54.1,-2.5600014,-4.655394,10.0,378,0.3274298214721679,True,REGULAR,USD,2025-02-21
23,MSFT250221C00385000,2024-10-15 13:46:21+00:00,385.0,50.85,49.85,51.1,-1.8500023,-3.5104408,8.0,55,0.32993223785400383,True,REGULAR,USD,2025-02-21
24,MSFT250221C00390000,2024-10-15 16:12:18+00:00,390.0,44.6,46.2,46.65,-3.420002,-7.1220365,25.0,140,0.3145973081970214,True,REGULAR,USD,2025-02-21
25,MSFT250221C00395000,2024-10-14 16:13:30+00:00,395.0,43.68,42.7,43.75,0.0,0.0,4.0,50,0.3156806713867187,True,REGULAR,USD,2025-02-21
26,MSFT250221C00400000,2024-10-14 19:26:11+00:00,400.0,40.35,39.3,40.35,0.0,0.0,120.0,347,0.30997394134521483,True,REGULAR,USD,2025-02-21
27,MSFT250221C00405000,2024-10-15 19:59:31+00:00,405.0,36.1,36.1,36.65,-1.0,-2.695418,7.0,164,0.2999642758178711,True,REGULAR,USD,2025-02-21
28,MSFT250221C00410000,2024-10-15 18:15:54+00:00,410.0,32.01,33.0,33.95,-2.1400032,-6.2664804,15.0,173,0.29921660263061517,True,REGULAR,USD,2025-02-21
29,MSFT250221C00415000,2024-10-15 19:49:59+00:00,415.0,30.3,30.2,30.5,-0.10000038,-0.32894862,270.0,393,0.28946633392333976,True,REGULAR,USD,2025-02-21
30,MSFT250221C00420000,2024-10-15 19:48:38+00:00,420.0,27.1,27.4,27.7,-0.6000004,-2.1660664,540.0,1990,0.28505658798217764,False,REGULAR,USD,2025-02-21
31,MSFT250221C00425000,2024-10-15 16:20:12+00:00,425.0,23.69,24.85,25.1,-1.9499989,-7.6052995,171.0,663,0.2813029634094238,False,REGULAR,USD,2025-02-21
32,MSFT250221C00430000,2024-10-15 19:49:59+00:00,430.0,21.87,22.4,22.65,-1.3799992,-5.93548,11.0,614,0.27767140792846673,False,REGULAR,USD,2025-02-21
33,MSFT250221C00435000,2024-10-15 16:44:13+00:00,435.0,19.14,19.15,21.75,-1.7600002,-8.421054,62.0,506,0.2883677120971678,False,REGULAR,USD,2025-02-21
34,MSFT250221C00440000,2024-10-15 18:56:47+00:00,440.0,17.8,17.0,19.25,-0.95000076,-5.066671,14.0,916,0.2815013256835937,False,REGULAR,USD,2025-02-21
35,MSFT250221C00445000,2024-10-15 14:42:58+00:00,445.0,15.0,15.1,17.05,-1.4500008,-8.814594,1.0,540,0.27625235473632803,False,REGULAR,USD,2025-02-21
36,MSFT250221C00450000,2024-10-15 19:52:51+00:00,450.0,14.2,13.6,14.55,-0.82000065,-5.4593916,63.0,3101,0.2662121719360352,False,REGULAR,USD,2025-02-21
37,MSFT250221C00455000,2024-10-14 19:57:10+00:00,455.0,13.1,11.7,13.75,0.0,0.0,14.0,705,0.2731090756225586,False,REGULAR,USD,2025-02-21
38,MSFT250221C00460000,2024-10-15 19:51:31+00:00,460.0,10.99,9.85,11.4,-0.94000053,-7.8793,59.0,403,0.26139044281005863,False,REGULAR,USD,2025-02-21
39,MSFT250221C00465000,2024-10-15 19:32:46+00:00,465.0,9.49,8.9,10.1,-0.5600004,-5.5721436,6.0,199,0.25998664825439455,False,REGULAR,USD,2025-02-21
40,MSFT250221C00470000,2024-10-15 19:59:09+00:00,470.0,8.6,7.3,8.9,-0.53999996,-5.908096,6.0,321,0.2583997500610352,False,REGULAR,USD,2025-02-21
41,MSFT250221C00475000,2024-10-15 18:04:50+00:00,475.0,7.43,6.65,7.85,-0.5900006,-7.3566155,20.0,424,0.2573469041442871,False,REGULAR,USD,2025-02-21
42,MSFT250221C00480000,2024-10-15 19:54:50+00:00,480.0,6.77,5.1,6.85,-0.32000017,-4.513401,3.0,916,0.25559216094970705,False,REGULAR,USD,2025-02-21
43,MSFT250221C00485000,2024-10-15 19:00:46+00:00,485.0,5.74,4.8,6.0,-0.6600003,-10.312505,71.0,1448,0.2545850909423829,False,REGULAR,USD,2025-02-21
44,MSFT250221C00490000,2024-10-14 19:59:45+00:00,490.0,5.53,3.35,5.25,0.20000029,3.7523506,1.0,492,0.25379164184570313,False,REGULAR,USD,2025-02-21
45,MSFT250221C00495000,2024-10-15 19:03:06+00:00,495.0,4.38,2.62,4.6,0.13000011,3.0588262,26.0,384,0.25336440002441407,False,REGULAR,USD,2025-02-21
46,MSFT250221C00500000,2024-10-15 19:38:56+00:00,500.0,3.7,3.9,4.05,-0.49999976,-11.904757,12.0,454,0.253486469116211,False,REGULAR,USD,2025-02-21
47,MSFT250221C00510000,2024-10-14 14:27:50+00:00,510.0,3.5,2.79,3.1,0.0,0.0,4.0,1201,0.2532728482055664,False,REGULAR,USD,2025-02-21
48,MSFT250221C00520000,2024-10-14 17:23:01+00:00,520.0,2.4,2.27,2.52,0.0,0.0,9.0,576,0.2572095764160156,False,REGULAR,USD,2025-02-21
49,MSFT250221C00530000,2024-10-14 15:48:26+00:00,530.0,1.83,1.53,1.81,0.0,0.0,17.0,568,0.2539747454833985,False,REGULAR,USD,2025-02-21
50,MSFT250221C00540000,2024-10-15 16:32:25+00:00,540.0,1.3,1.33,1.42,-0.060000062,-4.4117694,3.0,94,0.2561109545898438,False,REGULAR,USD,2025-02-21
51,MSFT250221C00550000,2024-10-15 16:38:06+00:00,550.0,0.99,1.03,1.09,-0.09000003,-8.333337,59.0,140,0.2572095764160156,False,REGULAR,USD,2025-02-21
52,MSFT250221C00560000,2024-10-15 16:35:26+00:00,560.0,0.78,0.6,1.19,0.06999999,9.859154,5.0,366,0.2749095947265625,False,REGULAR,USD,2025-02-21
53,MSFT250221C00570000,2024-10-15 16:23:04+00:00,570.0,0.61,0.64,0.7,0.06999999,12.96296,2.0,76,0.26319096191406255,False,REGULAR,USD,2025-02-21
54,MSFT250221C00580000,2024-10-14 19:37:56+00:00,580.0,0.47,0.51,0.56,0.0,0.0,1.0,66,0.26587648193359376,False,REGULAR,USD,2025-02-21
